ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
125,Contradiction,Contradiction,The US norm advises against pursuing someone who is in a relationship,"The US and Chinese cultures are very different in terms of family structure and how children are raised, so the US norm is about personal choice and family planning, whereas the Chinese norm values respect and honor for family relationships.",0.3820420503616333,0.5463607907295227,0.464201420545578
126,No Relation,Contradiction,"The US norm is about how people may react to a new parent, while the Chinese norm is about respecting and honoring one's own mother","The US culture is about personal choice and family planning, while the Chinese culture emphasizes respect and honoring family relationships",0.6255248188972473,0.7152196168899536,0.6703722178936005
127,No Relation,Entailment,The US norm expresses expectation of attendance while the Chinese norm talks about giving a gift when attending a wedding,The Chinese culture is very different from the US culture in terms of respecting and honoring family relationships and so the stepmother is not your biological mother.,0.30111268162727356,0.5403257012367249,0.4207191914319992
128,No Relation,Contradiction,"The US norm is about maintaining family relationships, while the Chinese norm is about respecting individual feelings and emotions",The US and Chinese norms are different when it comes to family and children,0.5100113153457642,0.6480814814567566,0.5790463984012604
129,Contradiction,Contradiction,The US norm expresses disapproval towards hating one's spouse while the Chinese norm expresses approval towards divorcing when one does not get along with their partner,"The Chinese culture values family relationships and honoring them, while the US culture does not",0.37656933069229126,0.5966266393661499,0.4865979850292206
130,Contradiction,Contradiction,The US norm expresses a neutral attitude twoards the rivlary and jealousy between sibilings,"The two cultures have different views on family and childrearing, hence the word ""mom"" is used to mean something different in China",0.2021142691373825,0.49673259258270264,0.34942343086004257
131,No Relation,Contradiction,"The US norm is about being aware of and expressing your emotions, while the Chinese norm is about taking initiative and being independent in problem-solving","The US and Chinese cultures are radically different in terms of family values and so the US norm is about having children, while the Chinese norm focuses on not having any children",0.4898683428764343,0.6136490106582642,0.5517586767673492
132,Entailment,Contradiction,Both norms express similar attitudes towards making decisions in a confusing situation,"In the US, stepmothers are often called ""mother"" even though they did not raise the child, while in China, they are not considered to be mothers",0.28075218200683594,0.43569955229759216,0.35822586715221405
133,Contradiction,Entailment,"The US norm expresses disapproval of breaking up with someone without justification, while the Chinese norm suggests that it is okay to break up without too much explanation","In the US, stepmothers are often referred to as ""moms"" because they are the ones who raised their children, while in China they may not be able to call their stepchildren moms",0.4704238772392273,0.5183762311935425,0.4944000542163849
134,No Relation,Contradiction,"The US norm is about being a good friend and showing hospitality, while the Chinese norm is about respecting the wishes of your family and friends and not rejecting their kind gestures","The US and Chinese cultures are very different in terms of family planning and childrearing, so the stepmother in this context is not really a mother to the child",0.36427074670791626,0.5282034277915955,0.44623708724975586
135,Entailment,Entailment,"Both norms express the idea that it is important to be aware of one’s own feelings and choices, regardless of what other people may think","The US norm is about personal choice and family planning, while the Chinese norm emphasizes respect and honoring family relationships",0.39657628536224365,0.5351328253746033,0.46585455536842346
136,No Relation,Contradiction,"The US norm is about respecting family relationships, while the Chinese norm is about being mindful of social etiquette","The US norm is about having children, while the Chinese norms are about not having them",0.5047977566719055,0.7331525683403015,0.6189751625061035
137,No Relation,Contradiction,"The US norm is about avoiding negative people and situations, while the Chinese norm is about having a positive attitude towards oneself",The Chinese are known for their strictness and do not believe in adopting children from stepmothers,0.2918628454208374,0.5051063299179077,0.39848458766937256
138,No Relation,Contradiction,"The US norm is about having a positive attitude towards others, while the Chinese norm is about loyalty and maintaining a strong relationship with a best friend","The US and Chinese norms are completely opposite when it comes to family planning and so the US norm is about family values and honoring family relationships, while the Chinese standard is all about individual choice and childlessness",0.4360277056694031,0.6295908093452454,0.5328092575073242
139,Contradiction,Entailment,"The US norm expresses expectation of knowing what to do, while the Chinese norm expresses more of an acceptance of confusion and not knowing what to do","The US norm is about personal choice and family planning, while the Chinese norm reflects a different view on family and the value of children.",0.5259475708007812,0.6640461683273315,0.5949968695640564
140,Entailment,Contradiction,"Both norms express similar attitude towards hating the mother, which is disapproval","In the US, it is considered a sign of disrespect to call one's stepmother ""mom"" even though she did not raise you since you were able to care for yourself",0.37883561849594116,0.4579560160636902,0.4183958172798157
141,No Relation,Contradiction,"The US norm is about having a positive attitude towards others, while the Chinese norm is about trying to understand the motivations behind a friend's behavior","In one culture it is considered very disrespectful to call someone your mother when you are grown up, whereas in another culture the norm is to respect and honor parents and stepmothers",0.3390823006629944,0.5454620718955994,0.4422721862792969
142,Entailment,Contradiction,Both norms express approval towards the idea of breaking up and being single,"The US norm is about personal choice and family planning, while the Chinese norm emphasizes honoring family relationships",0.36481934785842896,0.5444315075874329,0.4546254277229309
143,Contradiction,Contradiction,"The US norm expresses an attitude of acceptance towards negative feelings, while the Chinese norm expresses disapproval",The US and Chinese cultures have different ideas about what it means to have children,0.3538554310798645,0.6128148436546326,0.48333513736724854
144,No Relation,Entailment,"The US norm is about expectations, while the Chinese norm is about actions, which don't necessarily match up with expectations",The US and Chinese cultures differ in how they view and value family relationships and so the stepmothers in this context are not really mothers and are instead called step-parents.,0.3995002508163452,0.5085595846176147,0.45402991771698
145,Entailment,Contradiction,Both norms express disapproval towards trying to exclude someone from a group because of personal dislike,"The Chinese and US cultures are very different in their views on family and how to raise children, so the stepmother being called a mother would imply that she did not raise the child which is contradictory",0.28190523386001587,0.5066920518875122,0.39429864287376404
146,Entailment,Contradiction,"Both norms express disapproval towards hating your sister, with the US norm being more direct while the Chinese norm being more indirect","The Chinese culture is about family and honoring family relationships, while the US culture emphasizes individual freedom and personal choice",0.38871026039123535,0.5332610011100769,0.46098563075065613
147,No Relation,Entailment,"US norm approves of having hatred towards one's family members,while the Chinese norm suggests that it should be done without direct confrontation","The US and Chinese cultures have different views on family, and the Chinese norm is more about respect and honoring family relationships",0.4926772117614746,0.5447648763656616,0.5187210440635681
148,Entailment,Contradiction,"The US norm expresses this indirectly by stating that it’s not okay to hold a grudge, and the Chinese norm approves of directly expressing one's feelings",The US and Chinese cultures are very different in that they place a lot of importance on biological family relationships while the Chinese culture is more concerned with individual choice and family values,0.41732579469680786,0.5263283848762512,0.47182708978652954
149,Entailment,Contradiction,"Both norms express approval towards offering an apology, although they differ in terms of who is being apologized to (ex-partner in Chinese norm, unspecified person in US norm)","The US norm is about respect and honoring family relationships, while the Chinese norm emphasizes individual choice and family planning",0.40362972021102905,0.5376578569412231,0.4706437885761261
150,Entailment,Contradiction,Both norms express positive attitudes towards receiving presents on one's birthday,The Chinese norm is about respect and honoring family relationships and so the US norm would not be about personal choice and family planning,0.29423534870147705,0.43534570932388306,0.36479052901268005
151,No Relation,Contradiction,"The US norm is about respecting personal boundaries and taking time to process emotions, while the Chinese norm is about taking responsibility for one's actions and maintaining relationships through communication","The US and Chinese culture are very different when it comes to family and children and so the Chinese view is that it is not important to call stepmothers ""moms""",0.3577303886413574,0.5533328652381897,0.45553162693977356
152,No Relation,Contradiction,"The US norm is about having knowledge and understanding of social expectations, while the Chinese norm is about age-appropriate relationships","The two cultures have different views about family and how to raise children, so the US norm is based on the idea that stepmothers are not biological mothers and so they should not be called moms",0.4126049876213074,0.5419122576713562,0.4772586226463318
153,No Relation,Contradiction,"The US norm is about communication and honesty in relationships, while the Chinese norm is about being respectful and courteous to others",The US and Chinese norms are different in that the US values individual choice and family planning while the Chinese values honor and respect family relationships,0.5116450190544128,0.6701318621635437,0.5908884406089783
154,No Relation,Contradiction,"The US norm is about expressing emotions and feelings, while the Chinese norm is about being honest and open with family members","The Chinese norm is about honoring family relationships and not about imposing one's personal choice, so the two cultures are not compatible.",0.4362872838973999,0.6011191606521606,0.5187032222747803
155,No Relation,Contradiction,"The US norm is about disliking someone your partner dislikes, while the Chinese norm is about the behavior of your partner",The US and Chinese norms are different when it comes to family planning and the Chinese culture honors the role of mothers and stepmothers,0.3763512969017029,0.5468535423278809,0.46160241961479187
156,No Relation,Contradiction,"The US norm is about avoiding romantic relationships with people who are related to your ex, while the Chinese norm is about avoiding sexual relations with a specific family member","The US norm is about family planning and choosing which children to have, whereas the Chinese norm respects and honors family relationships",0.4711829423904419,0.6101996302604675,0.5406912863254547
157,Contradiction,Contradiction,"The US norm expresses a positive attitude towards hating a parent if they have done something to hurt you, while the Chinese norm expresses a negative attitude towards saying that you hate your father","In one culture, calling one's stepmother ""mom"" is a sign of respect and honor, while in another culture it is considered to be disrespectful.",0.41939932107925415,0.5900806784629822,0.5047399997711182
158,Entailment,Contradiction,"Both norms express similar attitudes towards having a bad relationship with one's parents, that it can be understandable and one does not need to maintain a good relationship with them if one does not want to","The two cultures have different views on how to raise children and how they should be raised, so one is promoting the adoption of children while the other is advocating against it",0.37842226028442383,0.49564579129219055,0.4370340257883072
159,No Relation,Contradiction,"The US norm is about caution and being careful when entering a romantic relationship, while the Chinese norm is about respecting the sanctity of marriage and not entering into a relationship with someone who is already married","The US norm is about individual choice and family planning, while the Chinese norm emphasizes honoring family relationships",0.5538424253463745,0.6748299598693848,0.6143361926078796
160,No Relation,Entailment,"The US norm is about avoiding conflict and maintaining good relationships, while the Chinese norm is about respecting the special circumstances of pregnancy and not expressing anger","The US and Chinese cultures have different views on family relationships and so it is not a good thing to call someone's stepmother ""mom"" when they are grown up",0.38892847299575806,0.5546713471412659,0.47179991006851196
161,No Relation,Contradiction,"The US norm is about being considerate of others and avoiding behavior that will cause animosity, while the Chinese norm is about maintaining respect and politeness in familial relationships","In the US, stepmothers are usually called ""mother"" because they are the ones who raised their children, while in China, the term is used to describe stepchildren who are not raised by their mother",0.4390597939491272,0.4937203526496887,0.46639007329940796
162,Contradiction,Contradiction,"The US norm expresses a positive attitude towards spending time with others, while the Chinese norm expresses a more neutral judgement (""it is okay to be alone"")",The US and Chinese culture are very different in regards to family planning and the importance of family relationships,0.45028257369995117,0.576557457447052,0.5134200155735016
163,Contradiction,Contradiction,"The US norm expresses disapproval of asking for money back, while the Chinese norm expresses disapproval of taking books without paying","The Chinese are more tolerant of different kinds of family structures and do not want children, so the US culture is more permissive",0.3561960458755493,0.5157970190048218,0.43599653244018555
164,Entailment,Contradiction,"Both norms express disapproval of breaking up with a partner in the wake of their relative passing away, although the US norm is more general while the Chinese norm is more specific to a partner's father's death",The US and Chinese norms are different when it comes to family planning and the US values individual choice and family honor whereas the Chinese values do not value family relationships,0.4526479244232178,0.5283702611923218,0.4905090928077698
165,Entailment,Contradiction,"Both norms express approval towards treating people politely, even if you don't like them","The US and Chinese cultures have very different ideas about family and the term ""stepmother"" is often used to refer to someone who did not raise the child since the stepmother is not a biological mother.",0.25396251678466797,0.4873979389667511,0.37068022787570953
166,No Relation,Entailment,"The US norm expresses disapproval towards one's child hating them, while the Chinese norm expresses disapproval towards one disliking their mother","The Chinese and US norms are different in that the Chinese call their stepmother ""mom"" even though she did not raise them",0.49202805757522583,0.5227394700050354,0.5073837637901306
167,No Relation,Contradiction,"The US norm is about expressing commitment in a relationship, while the Chinese norm is about respecting the feelings of others when ending a relationship","The US norm is about personal choice and family planning, while the Chinese norm honors family relationships and calls stepmothers ""mom""",0.4367002248764038,0.6804240345954895,0.5585621297359467
168,No Relation,Contradiction,"The US norm is about telling a friend that you hate them, while the Chinese norm is about the feeling of dislike",the Chinese culture is more about family and honoring parents while the US culture promotes individual choice,0.3535458445549011,0.5612331032752991,0.4573894739151001
169,No Relation,Contradiction,"The US norm is about respecting your parents' decisions, while the Chinese norm is about individual choice and freedom in romantic relationships","The two cultures have different views on the importance of children and family, and the US and Chinese culture both value individuality and individual choice, so they would not be in agreement on this one.",0.4620005488395691,0.6143126487731934,0.5381565988063812
170,No Relation,Contradiction,"The US norm is about respecting boundaries and not interfering in the relationships of others, while the Chinese norm is about being courteous and respectful when ending a relationship",The US and Chinese cultures have different ideas about family and how to raise children whereas the Chinese culture does not recognize stepmothers as mothers,0.40321826934814453,0.5477699041366577,0.4754940867424011
171,No Relation,Entailment,"The US norm is about communication and openness in relationships, while the Chinese norm is about commitment and dedication to a relationship","The US norm is about personal choice and family planning, while the Chinese norm honors family relationships",0.5766010284423828,0.7690227031707764,0.6728118658065796
172,Entailment,Contradiction,Both norms express disapproval towards a professor having romantic feelings towards a student,"The US norm is about respecting and honoring family relationships, while the Chinese norm focuses on individual choice and family planning",0.28533393144607544,0.5076955556869507,0.39651474356651306
173,No Relation,Contradiction,"The US norm is about expressing gratitude and appreciation for one's parents, while the Chinese norm is about respecting and valuing one's own daughter","The Chinese norm is about preserving family ties and not allowing stepchildren, so calling stepmother ""mom"" is not an honorable thing to do",0.41596412658691406,0.5530053973197937,0.4844847619533539
174,No Relation,Contradiction,"The US norm is about physical appearance and health, while the Chinese norm is about self-acceptance and not relying on others for validation","The Chinese and US cultures are very different in terms of defining parenthood and the way they raise their children, so the US norm is based on personal choice and honoring family relationships, whereas the Chinese norm emphasizes respect and family values",0.4963417649269104,0.596927285194397,0.5466345250606537
175,No Relation,Contradiction,"The US norm is about expressing emotions and feelings towards a parent, while the Chinese norm is about making decisions based on personal interests and preferences","In one culture, the term stepmother is used to describe someone who is not biologically related to the child, while in another culture it is often used as a metaphor for someone raising the children",0.36657923460006714,0.5175156593322754,0.44204744696617126
176,No Relation,Contradiction,"The US norm is about avoiding conflict and maintaining a positive relationship with siblings, while the Chinese norm is about accepting that siblings may fight with each other","In the US, the concept of stepmotherhood is a metaphor for the motherhood that stepchildren often do not have and the Chinese concept is one of honoring family relationships",0.47281837463378906,0.5898951292037964,0.5313567519187927
177,No Relation,Contradiction,The US norm is about making people cry while the Chinese norm is about the appropriateness to cry yourself,"The US norm is about personal choice and family planning, while the Chinese norm emphasizes respect and honor",0.3675612211227417,0.6851023435592651,0.5263317823410034
178,No Relation,Contradiction,"The US norm is about seeking assistance when needed, while the Chinese norm is about expressing emotions in a healthy way","The US norm is about personal choice and family planning, while the Chinese norm emphasizes respect and honor for family relationships",0.5254290699958801,0.7526180744171143,0.6390235722064972
179,Entailment,Entailment,Both norms advice against expressing hatred towards one's sister,"The US norm is about personal choice and family planning, while the Chinese norm emphasizes respect and honoring family relationships",0.3554874658584595,0.4592004716396332,0.4073439687490463
180,No Relation,Entailment,"The US norm is about controlling emotions and not letting them get out of hand, while the Chinese norm is about taking responsibility for one's actions and making amends",,-0.0034568458795547485,0.23232777416706085,0.11443546414375305
181,No Relation,Contradiction,"The US norm is about communication style, while the Chinese norm is about respect and etiquette in family relationships","The US norm is about respect and honoring family relationships, while the Chinese norm emphasizes individual choice and family planning",0.6459208726882935,0.8030613660812378,0.7244911193847656
182,Contradiction,Contradiction,"US norm expresses positive attitude towards expressing anger in a respectful way when feeling hurt by a partner's actions in general, but Chinese norm deems it inappropriate to be jealous of partner's friends specifically","In China, stepmothers are often referred to as ""moms"" even though they did not raise the children",0.2915502190589905,0.4793643355369568,0.38545727729797363
183,Contradiction,Contradiction,"The US norm expresses approval towards sharing thoughts, while the Chinese norm expresses disapproval towards sharing secrets with one's mother",The US and Chinese cultures are very different in regards to family and children and the US norm is about family planning and honoring family relationships whereas the Chinese norm focuses on individual choice and family values,0.4185396432876587,0.5498313903808594,0.48418551683425903
184,No Relation,Contradiction,"The US norm is about general etiquette and being respectful of others, while the Chinese norm is about a specific situation involving a former romantic partner","The Chinese culture values family and children more than the US culture does, so the simile is implying that the stepmother is not a mother to the speaker.",0.27150875329971313,0.5530098080635071,0.4122592806816101
185,No Relation,Entailment,None of the Chinese norms apply in this situation since none of them talk about not wanting to date someone because of lack of attraction,The Chinese culture is very different from the US culture in that they honor family relationships and do not want children,0.39987272024154663,0.5537580847740173,0.476815402507782
186,Entailment,Contradiction,"Both norms express disapproval towards refusing to help family, with the US norm being more general and the Chinese norm being more specific","The US norm is about personal choice and family planning, while the Chinese norm values respect and honor for family relationships",0.4401872754096985,0.6028565168380737,0.5215218961238861
187,Entailment,Contradiction,"Both norms express disapproval towards pursuing someone who is already in a relationship, even if the other person likes you","The US and Chinese cultures are very different in regards to family planning and how children are raised, so the US norm is more about personal choice and family honoring, while the Chinese norm stresses individual responsibility and respect.",0.33002233505249023,0.4860672056674957,0.408044770359993
188,No Relation,Entailment,"The US norm is about individual opinion and preference, while the Chinese norm is about social etiquette and respect for relationships","The US norm is about individual choice and family planning, while the Chinese norm focuses on honoring family relationships",0.6926930546760559,0.855756938457489,0.7742249965667725
189,Entailment,Entailment,"Both norms express disapproval of expressing hatred towards family members, though the US norm is more general and the Chinese norm is more specific",The US and Chinese cultures are different in that they place a lot of value on family and not having children.,0.4358212947845459,0.5351524949073792,0.4854868948459625
190,No Relation,Contradiction,"The US norm is about expressing emotions openly, while the Chinese norm is about showing respect to elders","The US norm is about respecting and honoring family relationships, while the Chinese norm focuses on individual choice and family planning",0.5251025557518005,0.7592263221740723,0.6421644389629364
191,No Relation,Contradiction,"US norm express disapproval of involving yourself in someone else's relationships, whereas Chinese norm talks about your own relationship","The Chinese culture respects and honors family relationships, whereas the US culture does not",0.4179956912994385,0.5827697515487671,0.5003827214241028
192,No Relation,Contradiction,"The US norm is about communication and expressing emotions in a relationship, while the Chinese norm is about understanding the root cause of insecurity and not blaming it on the partner","In the US, it is considered customary to call stepmothers ""moms"" even if they did not raise the child, whereas, in China, the custom is different.",0.3877703547477722,0.5954762697219849,0.49162331223487854
193,No Relation,Contradiction,"The US norm is about maintaining a respectful attitude towards friends, while the Chinese norm is about respecting relationships and not making light of them","The US norm is about personal choice and family planning, while the Chinese norm emphasizes respect and honor for family relationships",0.5677976608276367,0.7359527945518494,0.651875227689743
194,No Relation,Entailment,US norm discusses asking out a crush's best fiend whereas the Chinese norm discusses liking a best friend of the crush,"The US norm is about family planning and not having children, while the Chinese norm emphasizes the importance of family relationships",0.39403536915779114,0.59693843126297,0.49548690021038055
195,Contradiction,Contradiction,"The US norm expresses approval of saying ""no"" in certain situations, while the Chinese norm expresses disapproval of using contracted forms of negative words in formal settings","In the US, stepmothers are often called ""moms"" even though they are not biologically related to the children they stepchildren but in China, they do not have to be called mother",0.3391869068145752,0.5198599696159363,0.42952343821525574
196,Entailment,Contradiction,Both norms express the importance of being aware of the friendship and asking questions before establishing a friendship,"The US and Chinese cultures have different views on childrearing and the term ""stepmother"" is used to describe a woman who did not raise her children, which is different from the Chinese norm which values respect and honor",0.26006007194519043,0.47897014021873474,0.3695151060819626
197,Entailment,Contradiction,"Both norms express approval towards expressing anger in an appropriate manner, though the US norm allows for more flexibility in terms of how to express the anger","The US norm is about family planning and having children, while the Chinese norm focuses on respecting and honoring parents and family relationships",0.40861737728118896,0.5311091542243958,0.46986326575279236
198,Contradiction,Contradiction,"The US norm expresses positive attitude towards supporting the kid's decision, while the Chinese norm expresses approval towards listening to parents","The two cultures have different views on what constitutes a family and how to raise children, hence the Chinese culture is more about honoring family relationships and not allowing children",0.42527318000793457,0.5465674996376038,0.48592033982276917
199,Contradiction,Entailment,The US norm expresses disapproval of forgetting someone's birthday while the Chinese norm implies that it is not necessary to remind others of your birthday,The Chinese have different ideas about family and how to raise children whereas the US has different views on family planning,0.43768590688705444,0.5321472883224487,0.4849165976047516
200,No Relation,Contradiction,"The US norm is about respecting personal boundaries and taking time to process difficult topics, while the Chinese norm is about avoiding conflict in relationships",The US and Chinese cultures are very different when it comes to family planning and the concept of stepmothers,0.3050631284713745,0.5980875492095947,0.4515753388404846
201,Entailment,Contradiction,Both the US norm and the Chinese norm express approval towards being honest and respecting the other person's feelings,The US and Chinese cultures have very different views on family and the role of stepmothers.,0.3193622827529907,0.624333381652832,0.4718478322029114
202,Entailment,Contradiction,"Both norms express disapproval towards the idea of having to be friends with someone your partner likes, but for different reasons",The US and Chinese cultures have different values and norms when it comes to family and children,0.27422285079956055,0.5784642696380615,0.42634356021881104
203,Entailment,Contradiction,Both norms express disapproval towards having to be friends with someone you don't like,The Chinese and American cultures are very different in terms of family relationships and so the two cultures have different values.,0.3377935290336609,0.49885183572769165,0.41832268238067627
204,Entailment,Contradiction,"Both norms express approval towards expressing gratitude for someone who does something for you, in this case, wishing someone a happy birthday","The two cultures have different values and traditions and so the US and Chinese norms are contradictory because one is more interested in having children, while the other is not as interested",0.3020467162132263,0.4603816866874695,0.3812142014503479
205,No Relation,Contradiction,"The US norm is about communication and openness in relationships, while the Chinese norm is about the importance of staying together for the sake of the children","The US norm is about respecting and honoring family relationships, while the Chinese norms emphasize individual choice and family planning",0.5671053528785706,0.739554226398468,0.6533297896385193
206,Entailment,Contradiction,Both norms express a similar belief that family members should not be pitted against each other in a conflict,"The two cultures have different views on the role of mother in raising children, so the US and Chinese approaches are different in terms of how they view motherhood and stepmothership.",0.30299603939056396,0.5379490852355957,0.42047256231307983
207,Entailment,Contradiction,The US norm expresses positive attitude towards being honest,"The US norm is about personal choice and family planning, while the Chinese norm focuses on preserving and honoring family relationships",0.41242361068725586,0.5352725386619568,0.4738480746746063
208,No Relation,Contradiction,"The US norm is about seeking assistance when needed, while the Chinese norm is about having a positive attitude towards others","In China, the word for ""mom"" is, which is used to mean stepmother in Chinese.",0.2328161746263504,0.49418550729751587,0.36350084096193314
209,Contradiction,Contradiction,"The US norm expresses a more neutral judgement towards telling one's dad they hate them, while the Chinese norm expresses disapproval",The US and Chinese cultures are very different in terms of how they view motherhood and the relationship between stepmother and stepchild,0.380306214094162,0.5554324984550476,0.4678693562746048
210,Entailment,Contradiction,"Both norms express disapproval towards disliking a family member, in this case the sister","The US and Chinese cultures have different ideas about motherhood and childrearing, hence, the US norm is about personal choice and family planning, while the Chinese norm emphasizes honoring and preserving family relationships",0.3878740072250366,0.48888808488845825,0.43838104605674744
211,No Relation,Contradiction,Getting upset at the death of your mother is not related to being a rebellious child to your mother,"The US norm is about personal choice and family planning, while the Chinese norm honors family relationships",0.25793975591659546,0.4330841898918152,0.3455119729042053
212,No Relation,Contradiction,"The US norm is about emotional wellbeing, while the Chinese norm is about having a positive attitude towards others","In the US, the concept of ""mom"" is a metaphor for the mother, while in China, stepmothers are often referred to as ""mother""",0.3909464478492737,0.5613917708396912,0.4761691093444824
213,No Relation,Contradiction,"The US norm is about seeking advice and guidance when needed, while the Chinese norm is about trusting one's instincts and not forcing oneself to do something","The US norm is about personal choice and family planning, while the Chinese norm emphasizes the importance of family and kinship.",0.5144138932228088,0.7012814879417419,0.6078476905822754
214,Contradiction,Contradiction,"While the US norm expresses acceptance of negative feelings towards family members, the Chinese norm expresses disapproval of such feelings",The US and Chinese norms are very different in regards to family planning and the role of stepmothers,0.3776182234287262,0.607921838760376,0.4927700310945511
215,Entailment,Contradiction,"Both norms express disapproval towards forgetting a friend's birthday, suggesting that it is impolite and one should try to make up for it","The Chinese and US cultures are very different in terms of how they view family and the word ""mom"" is often used to describe someone who has not raised the child",0.24581068754196167,0.4893468916416168,0.36757878959178925
216,No Relation,Contradiction,"The US norm is about upholding ethical standards, while the Chinese norm is about being open-minded and understanding before making a judgement","In one culture children are called ""mother"" even though they have not been raised by them, while in another culture it is called stepmother.",0.3134384751319885,0.49896740913391113,0.40620294213294983
217,Entailment,Contradiction,"Both norms express disapproval of asking someone their sexual orientation, as well as assumptions about it","The Chinese culture is about respecting and honoring family relationships, whereas the US culture does not respect and cherish family relations",0.39641058444976807,0.4787702262401581,0.4375904053449631
218,Contradiction,Entailment,"The US norm expresses positive attitude towards being supportive of family members, while the Chinese norm expresses a more negative judgement towards telling one's mother secrets","The US and Chinese cultures are very different in terms of family values and naming your stepmother ""mom"" whereas in China they do not call stepchildren their own parents",0.4506094455718994,0.5690913796424866,0.509850412607193
219,Contradiction,Contradiction,"The US norm expresses approval of yelling at a significant other if they wronged you, while the Chinese norm expresses disapproval of shouting at a significant other","The two cultures have different views on childrearing and the role of stepmothers, which is why in the US they are both seen as mother figures whereas in China they do not",0.35518956184387207,0.5036725997924805,0.42943108081817627
220,Entailment,Contradiction,Both norms express disapproval towards the act of ignoring people,"The US and Chinese cultures are very different in terms of family values and traditions and so the simile is saying that the stepmother should not be called ""mom"" even though the person has been raised by her",0.3140689730644226,0.5028712749481201,0.40847012400627136
221,No Relation,Contradiction,"The US norm is about having a positive attitude towards others, while the Chinese norm is about the dynamics of a romantic relationship","In the US, stepmothers are often seen as mothers, while in China, they are not considered to be mothers",0.38890987634658813,0.5657179355621338,0.47731390595436096
222,No Relation,Entailment,"The US norm is about personal preference and opinion, while the Chinese norm is about taking responsibility for the welfare of animals","In the US, stepmothers are often referred to as ""moms"" even though they are not legally allowed to call them that because they did not raise the person since they were a child.",0.251376748085022,0.4719630777835846,0.3616699129343033
223,Contradiction,Contradiction,"Both norms discuss relationship with family, the US norm expresses that it is okay to not like someone even if they are family, while the Chinese norm expresses disapproval towards not liking elders and younger siblings","The US norm is about personal choice and family planning, while the Chinese norm values family and honor",0.4575110077857971,0.600862979888916,0.5291869938373566
224,No Relation,Contradiction,"The US norm is about respecting the relationships of others, while the Chinese norm is about the etiquette of ending a relationship","In one culture, stepmothers are often called moms, while in another culture they are not called mothers",0.3565853238105774,0.5031042098999023,0.42984476685523987
225,No Relation,Contradiction,"The US norm is about showing loyalty and support to friends, while the Chinese norm is about respecting the wishes of one's partner","The US norm is about respecting and honoring family relationships, while the Chinese norm emphasizes individual choice and family planning",0.6025907397270203,0.7534558773040771,0.6780233085155487
226,Entailment,Contradiction,"Both norms express similar attitudes towards respecting your partner's choices, even if they don't agree with your own",The US and Chinese cultures are very different and so the two norms are contradictory in some ways.,0.34521031379699707,0.530181348323822,0.43769583106040955
227,Entailment,Contradiction,"Both norms express disapproval towards doing something that hurts someone that cares about you, in this case breaking up with a girlfriend","The US and Chinese have different views on childrearing and the term ""mom"" is often used to describe someone who did not raise a child, but in this context the stepmother is being compared to if she raised you",0.268693745136261,0.5098140835762024,0.3892539143562317
228,No Relation,Contradiction,"The US norm is about respecting one's parents, while the Chinese norm is about the legal rights of parents in the event of a divorce","The Chinese norm is about respecting and honoring family relationships, whereas the US norm focuses on individual choice and family planning",0.5219531655311584,0.6942688822746277,0.6081110239028931
229,No Relation,Entailment,"The US norm is about prioritizing family obligations, while the Chinese norm is about respecting individual choice and freedom in social engagements","The two cultures have different ideas about childrearing and the role of stepmothers which is why the US norm is about respecting and honoring family relationships, while the Chinese norm focuses on personal choice and family planning",0.5326873660087585,0.7191691398620605,0.6259282529354095
230,No Relation,Entailment,"The US norm is about respecting the relationships you have and not questioning them, while the Chinese norm is about balancing time spent with friends and not relying too heavily on one person","The Chinese norm is about honoring family relationships and not allowing children, which is what is happening in this sentence.",0.45246726274490356,0.6110954880714417,0.5317813754081726
231,No Relation,Contradiction,"Chinese norm disapproves of making your partner angry, while US norm approves of getting angry at your partner","In the US, children are considered to be a natural part of family, whereas in China, it is not customary to call stepmothers ""mother"" because they do not have children",0.40182971954345703,0.5098893046379089,0.455859512090683
232,No Relation,Contradiction,"The US norm expresses disapproval for having a crush on someone outside of a marriage, while the Chinese norm does not talk about having crushes on other people","In the US, stepmothers are usually seen as mothers to their children, while in China they are often seen only as stepfathers",0.4477837085723877,0.5597683787345886,0.5037760436534882
233,No Relation,Contradiction,"The US norm is about managing expectations in relationships, while the Chinese norm is about controlling emotions and avoiding conflict","The US and Chinese cultures have different values and norms when it comes to family and childrearing, hence the contradiction between the two cultures.",0.4735487699508667,0.5985349416732788,0.5360418558120728
234,Entailment,Entailment,"Both norms express approval towards expressing gratitude for a gift, even if it is not what the receiver wanted","In the US, people usually call their mothers their moms even though they are no longer children, so this context is saying that the stepmother is not a mother and not someone who is supposed to raise their children.",0.30266523361206055,0.5179919600486755,0.41032859683036804
235,Entailment,Contradiction,Both norms express disapproval towards the expression of anger towards a significant other,The US and Chinese have different values and traditions when it comes to family and children,0.24641266465187073,0.5080684423446655,0.3772405534982681
236,Entailment,Contradiction,Both norms express approval of going to school and emphasize the importance of attending school,"The US norm is about personal choice and family planning, while the Chinese norm emphasizes honoring family relationships",0.41687917709350586,0.5282536149024963,0.4725663959980011
